latitud,longitud,fecha_hora,temperatura,humedad_relativa,precipitacion,radiacion_solar,humeda
4.41,-73.98,2025-09-10 03:00:00,13.4,91,0.0,0.0,1
4.41,-73.98,2025-09-10 04:00:00,13.3,91,0.0,0.0,1
4.41,-73.98,2025-09-10 05:00:00,13.3,91,0.0,0.0,1
4.41,-73.98,2025-09-10 06:00:00,13.2,89,0.0,1.0,0
4.41,-73.98,2025-09-10 07:00:00,14.3,87,0.0,75.0,0
4.41,-73.98,2025-09-10 08:00:00,15.8,80,0.0,295.0,0
4.41,-73.98,2025-09-10 09:00:00,16.1,84,0.0,401.0,0
4.41,-73.98,2025-09-10 10:00:00,16.8,83,0.0,466.0,0
4.41,-73.98,2025-09-10 11:00:00,16.5,85,0.0,492.0,0
4.41,-73.98,2025-09-10 12:00:00,16.5,84,0.0,450.0,0
4.41,-73.98,2025-09-10 13:00:00,17.3,80,0.0,402.0,0
4.41,-73.98,2025-09-10 14:00:00,17.6,79,0.0,629.0,0
4.41,-73.98,2025-09-10 15:00:00,16.9,83,0.0,493.0,0
4.41,-73.98,2025-09-10 16:00:00,16.6,84,0.0,357.0,0
4.41,-73.98,2025-09-10 17:00:00,15.9,85,0.0,198.0,0
4.41,-73.98,2025-09-10 18:00:00,14.8,92,0.0,37.0,1
4.41,-73.98,2025-09-10 19:00:00,14.6,95,0.0,0.0,1
4.41,-73.98,2025-09-10 20:00:00,14.3,97,0.0,0.0,1
4.41,-73.98,2025-09-10 21:00:00,13.8,97,0.0,0.0,1
4.41,-73.98,2025-09-10 22:00:00,13.7,92,0.0,0.0,1
4.41,-73.98,2025-09-10 23:00:00,13.3,92,0.0,0.0,1
4.41,-73.98,2025-09-11 00:00:00,13.1,91,0.0,0.0,1
4.41,-73.98,2025-09-11 01:00:00,13.7,89,0.0,0.0,0
4.41,-73.98,2025-09-11 02:00:00,13.5,89,0.0,0.0,0
4.41,-73.98,2025-09-11 03:00:00,13.3,90,0.0,0.0,0
4.41,-73.98,2025-09-11 04:00:00,13.2,89,0.0,0.0,0
4.41,-73.98,2025-09-11 05:00:00,13.1,88,0.0,0.0,0
4.41,-73.98,2025-09-11 06:00:00,13.1,87,0.0,2.0,0
4.41,-73.98,2025-09-11 07:00:00,14.2,89,0.0,97.0,0
4.41,-73.98,2025-09-11 08:00:00,15.0,89,0.0,232.0,0
4.41,-73.98,2025-09-11 09:00:00,15.7,87,0.0,354.0,0
4.41,-73.98,2025-09-11 10:00:00,16.3,86,0.0,446.0,0
4.41,-73.98,2025-09-11 11:00:00,16.6,86,0.0,508.0,0
4.41,-73.98,2025-09-11 12:00:00,17.4,82,0.0,660.0,0
4.41,-73.98,2025-09-11 13:00:00,17.6,80,0.0,705.0,0
4.41,-73.98,2025-09-11 14:00:00,17.7,80,0.0,699.0,0
4.41,-73.98,2025-09-11 15:00:00,17.2,81,0.0,554.0,0
4.41,-73.98,2025-09-11 16:00:00,16.7,84,0.0,393.0,0
4.41,-73.98,2025-09-11 17:00:00,15.9,87,0.0,229.0,0
4.41,-73.98,2025-09-11 18:00:00,14.9,92,0.0,53.0,1
4.41,-73.98,2025-09-11 19:00:00,14.5,96,0.0,0.0,1
4.41,-73.98,2025-09-11 20:00:00,14.2,94,0.0,0.0,1
4.41,-73.98,2025-09-11 21:00:00,13.9,92,0.0,0.0,1
4.41,-73.98,2025-09-11 22:00:00,13.8,88,0.0,0.0,0
4.41,-73.98,2025-09-11 23:00:00,13.7,87,0.0,0.0,0
4.41,-73.98,2025-09-12 00:00:00,13.6,87,0.0,0.0,0
4.41,-73.98,2025-09-12 01:00:00,13.6,88,0.0,0.0,0
4.41,-73.98,2025-09-12 02:00:00,13.2,88,0.0,0.0,0
4.41,-73.98,2025-09-12 03:00:00,13.2,88,0.0,0.0,0
4.41,-73.98,2025-09-12 04:00:00,13.1,87,0.0,0.0,0
4.41,-73.98,2025-09-12 05:00:00,13.1,85,0.0,0.0,0
4.41,-73.98,2025-09-12 06:00:00,13.2,85,0.0,1.0,0
4.41,-73.98,2025-09-12 07:00:00,13.8,91,0.0,47.0,1
4.41,-73.98,2025-09-12 08:00:00,14.7,88,0.0,213.0,0
4.41,-73.98,2025-09-12 09:00:00,15.8,85,0.0,359.0,0
4.41,-73.98,2025-09-12 10:00:00,16.1,83,0.0,382.0,0
4.41,-73.98,2025-09-12 11:00:00,16.7,81,0.0,510.0,0
4.41,-73.98,2025-09-12 12:00:00,17.3,77,0.0,640.0,0
4.41,-73.98,2025-09-12 13:00:00,17.5,80,0.0,610.0,0
4.41,-73.98,2025-09-12 14:00:00,17.6,79,0.0,686.0,0
4.41,-73.98,2025-09-12 15:00:00,17.1,82,0.0,549.0,0
4.41,-73.98,2025-09-12 16:00:00,16.6,83,0.0,407.0,0
4.41,-73.98,2025-09-12 17:00:00,15.9,86,0.0,212.0,0
4.41,-73.98,2025-09-12 18:00:00,15.0,89,0.0,47.0,0
4.41,-73.98,2025-09-12 19:00:00,14.6,92,0.0,0.0,1
4.41,-73.98,2025-09-12 20:00:00,13.9,92,0.0,0.0,1
4.41,-73.98,2025-09-12 21:00:00,13.7,85,0.0,0.0,0
4.41,-73.98,2025-09-12 22:00:00,13.7,79,0.0,0.0,0
4.41,-73.98,2025-09-12 23:00:00,13.5,78,0.0,0.0,0
4.41,-73.98,2025-09-13 00:00:00,13.4,76,0.0,0.0,0
4.41,-73.98,2025-09-13 01:00:00,13.4,74,0.0,0.0,0
4.41,-73.98,2025-09-13 02:00:00,13.3,73,0.0,0.0,0
4.41,-73.98,2025-09-13 03:00:00,13.1,75,0.0,0.0,0
4.41,-73.98,2025-09-13 04:00:00,13.0,77,0.0,0.0,0
4.41,-73.98,2025-09-13 05:00:00,12.8,80,0.0,0.0,0
4.41,-73.98,2025-09-13 06:00:00,12.6,85,0.0,2.0,0
4.41,-73.98,2025-09-13 07:00:00,13.6,89,0.0,99.0,0
4.41,-73.98,2025-09-13 08:00:00,15.1,87,0.0,321.0,0
4.41,-73.98,2025-09-13 09:00:00,16.0,85,0.0,456.0,0
4.41,-73.98,2025-09-13 10:00:00,17.0,80,0.0,602.0,0
4.41,-73.98,2025-09-13 11:00:00,17.9,74,0.0,720.0,0
4.41,-73.98,2025-09-13 12:00:00,18.2,72,0.0,726.0,0
4.41,-73.98,2025-09-13 13:00:00,18.7,75,0.0,750.0,0
4.41,-73.98,2025-09-13 14:00:00,18.2,78,0.0,738.0,0
4.41,-73.98,2025-09-13 15:00:00,17.6,80,0.0,583.0,0
4.41,-73.98,2025-09-13 16:00:00,17.1,80,0.0,480.0,0
4.41,-73.98,2025-09-13 17:00:00,16.2,83,0.0,245.0,0
4.41,-73.98,2025-09-13 18:00:00,14.9,90,0.0,45.0,0
4.41,-73.98,2025-09-13 19:00:00,14.7,92,0.0,0.0,1
4.41,-73.98,2025-09-13 20:00:00,14.0,93,0.0,0.0,1
4.41,-73.98,2025-09-13 21:00:00,13.7,88,0.0,0.0,0
4.41,-73.98,2025-09-13 22:00:00,13.7,80,0.0,0.0,0
4.41,-73.98,2025-09-13 23:00:00,13.6,75,0.0,0.0,0
4.41,-73.98,2025-09-14 00:00:00,13.5,71,0.0,0.0,0
4.41,-73.98,2025-09-14 01:00:00,13.3,65,0.0,0.0,0
4.41,-73.98,2025-09-14 02:00:00,13.1,66,0.0,0.0,0
4.41,-73.98,2025-09-14 03:00:00,13.0,67,0.0,0.0,0
4.41,-73.98,2025-09-14 04:00:00,13.0,69,0.0,0.0,0
4.41,-73.98,2025-09-14 05:00:00,12.8,71,0.0,0.0,0
4.41,-73.98,2025-09-14 06:00:00,12.6,74,0.0,2.0,0
4.41,-73.98,2025-09-14 07:00:00,13.6,81,0.0,103.0,0
4.41,-73.98,2025-09-14 08:00:00,15.3,78,0.0,313.0,0
4.41,-73.98,2025-09-14 09:00:00,15.8,85,0.0,449.0,0
4.41,-73.98,2025-09-14 10:00:00,16.2,81,0.0,472.0,0
4.41,-73.98,2025-09-14 11:00:00,16.7,80,0.0,443.0,0
4.41,-73.98,2025-09-14 12:00:00,17.3,78,0.0,569.0,0
4.41,-73.98,2025-09-14 13:00:00,17.8,79,0.0,608.0,0
4.41,-73.98,2025-09-14 14:00:00,17.7,78,0.0,657.0,0
4.41,-73.98,2025-09-14 15:00:00,17.2,81,0.0,514.0,0
4.41,-73.98,2025-09-14 16:00:00,16.3,85,0.0,331.0,0
4.41,-73.98,2025-09-14 17:00:00,15.5,88,0.0,181.0,0
4.41,-73.98,2025-09-14 18:00:00,14.7,92,0.0,34.0,1
4.41,-73.98,2025-09-14 19:00:00,14.4,95,0.0,0.0,1
4.41,-73.98,2025-09-14 20:00:00,14.1,97,0.0,0.0,1
4.41,-73.98,2025-09-14 21:00:00,13.9,97,0.0,0.0,1
4.41,-73.98,2025-09-14 22:00:00,13.7,95,0.0,0.0,1
4.41,-73.98,2025-09-14 23:00:00,13.9,92,0.0,0.0,1
4.41,-73.98,2025-09-15 00:00:00,13.9,93,0.0,0.0,1
4.41,-73.98,2025-09-15 01:00:00,13.8,96,0.1,0.0,1
4.41,-73.98,2025-09-15 02:00:00,13.6,97,1.0,0.0,1
4.41,-73.98,2025-09-15 03:00:00,13.5,96,0.6,0.0,1
4.41,-73.98,2025-09-15 04:00:00,13.1,96,0.2,0.0,1
4.41,-73.98,2025-09-15 05:00:00,13.0,91,0.0,0.0,1
4.41,-73.98,2025-09-15 06:00:00,13.0,86,0.0,2.0,0
4.41,-73.98,2025-09-15 07:00:00,13.7,90,0.0,86.0,0
4.41,-73.98,2025-09-15 08:00:00,15.0,87,0.0,267.0,0
4.41,-73.98,2025-09-15 09:00:00,15.7,88,0.0,433.0,0
4.41,-73.98,2025-09-15 10:00:00,16.3,84,0.0,529.0,0
4.41,-73.98,2025-09-15 11:00:00,17.1,79,0.0,630.0,0
4.41,-73.98,2025-09-15 12:00:00,17.6,76,0.0,735.0,0
4.41,-73.98,2025-09-15 13:00:00,16.7,85,0.0,699.0,0
4.41,-73.98,2025-09-15 14:00:00,16.9,84,0.0,658.0,0
4.41,-73.98,2025-09-15 15:00:00,16.6,83,0.0,552.0,0
4.41,-73.98,2025-09-15 16:00:00,16.1,86,0.0,366.0,0
4.41,-73.98,2025-09-15 17:00:00,15.4,88,0.0,165.0,0
4.41,-73.98,2025-09-15 18:00:00,14.6,93,0.0,36.0,1
4.41,-73.98,2025-09-15 19:00:00,13.9,93,0.0,0.0,1
4.41,-73.98,2025-09-15 20:00:00,13.4,93,0.0,0.0,1
4.41,-73.98,2025-09-15 21:00:00,13.2,88,0.0,0.0,0
4.41,-73.98,2025-09-15 22:00:00,13.2,82,0.0,0.0,0
4.41,-73.98,2025-09-15 23:00:00,13.0,80,0.0,0.0,0
4.41,-73.98,2025-09-16 00:00:00,12.8,77,0.0,0.0,0
4.41,-73.98,2025-09-16 01:00:00,13.4,73,0.0,0.0,0
4.41,-73.98,2025-09-16 02:00:00,13.2,72,0.0,0.0,0
4.41,-73.98,2025-09-16 03:00:00,13.0,72,0.0,0.0,0
4.41,-73.98,2025-09-16 04:00:00,12.9,73,0.0,0.0,0
4.41,-73.98,2025-09-16 05:00:00,12.9,74,0.0,0.0,0
4.41,-73.98,2025-09-16 06:00:00,12.9,74,0.0,3.0,0
4.41,-73.98,2025-09-16 07:00:00,14.0,79,0.0,129.0,0
4.41,-73.98,2025-09-16 08:00:00,15.6,76,0.0,332.0,0
4.41,-73.98,2025-09-16 09:00:00,16.2,82,0.0,503.0,0
4.41,-73.98,2025-09-16 10:00:00,17.1,78,0.0,640.0,0
4.41,-73.98,2025-09-16 11:00:00,17.7,75,0.0,672.0,0
4.41,-73.98,2025-09-16 12:00:00,18.2,72,0.0,700.0,0
4.41,-73.98,2025-09-16 13:00:00,17.7,83,0.0,664.0,0
4.41,-73.98,2025-09-16 14:00:00,17.6,82,0.0,644.0,0
4.41,-73.98,2025-09-16 15:00:00,17.1,83,0.0,516.0,0
4.41,-73.98,2025-09-16 16:00:00,16.3,85,0.0,338.0,0
4.41,-73.98,2025-09-16 17:00:00,15.7,87,0.0,182.0,0
4.41,-73.98,2025-09-16 18:00:00,14.9,91,0.0,41.0,1
4.41,-73.98,2025-09-16 19:00:00,14.7,87,0.0,0.0,0
4.41,-73.98,2025-09-16 20:00:00,14.2,88,0.0,0.0,0
4.41,-73.98,2025-09-16 21:00:00,13.9,85,0.0,0.0,0
4.41,-73.98,2025-09-16 22:00:00,13.8,78,0.0,0.0,0
4.41,-73.98,2025-09-16 23:00:00,13.8,74,0.0,0.0,0
4.41,-73.98,2025-09-17 00:00:00,13.6,70,0.0,0.0,0
4.41,-73.98,2025-09-17 01:00:00,13.9,64,0.0,0.0,0
4.41,-73.98,2025-09-17 02:00:00,13.8,63,0.0,0.0,0
4.41,-73.98,2025-09-17 03:00:00,13.7,63,0.0,0.0,0
4.41,-73.98,2025-09-17 04:00:00,13.7,64,0.0,0.0,0
4.41,-73.98,2025-09-17 05:00:00,13.5,65,0.0,0.0,0
4.41,-73.98,2025-09-17 06:00:00,13.3,68,0.0,3.0,0
4.41,-73.98,2025-09-17 07:00:00,13.7,75,0.0,128.0,0
4.41,-73.98,2025-09-17 08:00:00,15.9,73,0.0,401.0,0
4.41,-73.98,2025-09-17 09:00:00,17.1,73,0.0,650.0,0
4.41,-73.98,2025-09-17 10:00:00,18.1,73,0.0,855.0,0
4.41,-73.98,2025-09-17 11:00:00,18.8,71,0.0,931.0,0
4.41,-73.98,2025-09-17 12:00:00,19.0,70,0.0,886.0,0
4.41,-73.98,2025-09-17 13:00:00,18.2,79,0.0,857.0,0
4.41,-73.98,2025-09-17 14:00:00,17.7,80,0.0,609.0,0
4.41,-73.98,2025-09-17 15:00:00,16.9,82,0.0,459.0,0
4.41,-73.98,2025-09-17 16:00:00,16.2,83,0.0,330.0,0
4.41,-73.98,2025-09-17 17:00:00,15.5,85,0.0,179.0,0
4.41,-73.98,2025-09-17 18:00:00,14.9,87,0.0,32.0,0
4.41,-73.98,2025-09-17 19:00:00,14.3,81,0.0,0.0,0
4.41,-73.98,2025-09-17 20:00:00,13.9,81,0.0,0.0,0
4.41,-73.98,2025-09-17 21:00:00,13.6,77,0.0,0.0,0
4.41,-73.98,2025-09-17 22:00:00,13.7,68,0.0,0.0,0
4.41,-73.98,2025-09-17 23:00:00,13.8,62,0.0,0.0,0
4.41,-73.98,2025-09-18 00:00:00,13.9,60,0.0,0.0,0
4.41,-73.98,2025-09-18 01:00:00,14.3,61,0.0,0.0,0
4.41,-73.98,2025-09-18 02:00:00,14.1,62,0.0,0.0,0
4.41,-73.98,2025-09-18 03:00:00,13.9,63,0.0,0.0,0
4.41,-73.98,2025-09-18 04:00:00,13.8,63,0.0,0.0,0
4.41,-73.98,2025-09-18 05:00:00,13.6,64,0.0,0.0,0
4.41,-73.98,2025-09-18 06:00:00,13.5,66,0.0,3.0,0
4.41,-73.98,2025-09-18 07:00:00,14.0,76,0.0,143.0,0
4.41,-73.98,2025-09-18 08:00:00,16.1,72,0.0,401.0,0
4.41,-73.98,2025-09-18 09:00:00,17.0,72,0.0,655.0,0
4.41,-73.98,2025-09-18 10:00:00,18.0,73,0.0,851.0,0
4.41,-73.98,2025-09-18 11:00:00,18.9,67,0.0,907.0,0
4.41,-73.98,2025-09-18 12:00:00,19.5,64,0.0,909.0,0
4.41,-73.98,2025-09-18 13:00:00,18.1,79,0.0,882.0,0
4.41,-73.98,2025-09-18 14:00:00,17.8,81,0.0,572.0,0
4.41,-73.98,2025-09-18 15:00:00,17.8,80,0.0,568.0,0
4.41,-73.98,2025-09-18 16:00:00,17.2,80,0.0,364.0,0
4.41,-73.98,2025-09-18 17:00:00,16.4,83,0.0,186.0,0
4.41,-73.98,2025-09-18 18:00:00,15.6,88,0.0,36.0,0
4.41,-73.98,2025-09-18 19:00:00,14.8,86,0.0,0.0,0
4.41,-73.98,2025-09-18 20:00:00,14.4,88,0.0,0.0,0
4.41,-73.98,2025-09-18 21:00:00,14.0,84,0.0,0.0,0
4.41,-73.98,2025-09-18 22:00:00,14.0,73,0.0,0.0,0
4.41,-73.98,2025-09-18 23:00:00,14.1,65,0.0,0.0,0
4.41,-73.98,2025-09-19 00:00:00,14.1,63,0.0,0.0,0
4.41,-73.98,2025-09-19 01:00:00,14.6,54,0.0,0.0,0
4.41,-73.98,2025-09-19 02:00:00,14.3,56,0.0,0.0,0
4.41,-73.98,2025-09-19 03:00:00,14.0,58,0.0,0.0,0
4.41,-73.98,2025-09-19 04:00:00,14.0,59,0.0,0.0,0
4.41,-73.98,2025-09-19 05:00:00,13.8,60,0.0,0.0,0
4.41,-73.98,2025-09-19 06:00:00,13.6,63,0.0,3.0,0
4.41,-73.98,2025-09-19 07:00:00,14.2,74,0.0,141.0,0
4.41,-73.98,2025-09-19 08:00:00,16.2,73,0.0,388.0,0
4.41,-73.98,2025-09-19 09:00:00,17.4,72,0.0,647.0,0
4.41,-73.98,2025-09-19 10:00:00,18.5,72,0.0,857.0,0
4.41,-73.98,2025-09-19 11:00:00,19.2,67,0.0,907.0,0
4.41,-73.98,2025-09-19 12:00:00,19.4,67,0.0,842.0,0
4.41,-73.98,2025-09-19 13:00:00,17.9,80,0.0,702.0,0
4.41,-73.98,2025-09-19 14:00:00,17.2,82,0.0,536.0,0
4.41,-73.98,2025-09-19 15:00:00,16.8,81,0.0,413.0,0
4.41,-73.98,2025-09-19 16:00:00,16.3,83,0.0,266.0,0
4.41,-73.98,2025-09-19 17:00:00,15.7,86,0.0,150.0,0
4.41,-73.98,2025-09-19 18:00:00,15.0,90,0.0,27.0,0
4.41,-73.98,2025-09-19 19:00:00,14.8,88,0.0,0.0,0
4.41,-73.98,2025-09-19 20:00:00,14.6,89,0.0,0.0,0
4.41,-73.98,2025-09-19 21:00:00,14.3,89,0.0,0.0,0
4.41,-73.98,2025-09-19 22:00:00,14.2,85,0.0,0.0,0
4.41,-73.98,2025-09-19 23:00:00,14.2,80,0.0,0.0,0
4.41,-73.98,2025-09-20 00:00:00,14.2,77,0.0,0.0,0
4.41,-73.98,2025-09-20 01:00:00,14.1,81,0.0,0.0,0
4.41,-73.98,2025-09-20 02:00:00,13.9,80,0.0,0.0,0
4.41,-73.98,2025-09-20 03:00:00,13.8,80,0.0,0.0,0
4.41,-73.98,2025-09-20 04:00:00,13.7,81,0.0,0.0,0
4.41,-73.98,2025-09-20 05:00:00,13.6,80,0.0,0.0,0
4.41,-73.98,2025-09-20 06:00:00,13.5,80,0.0,3.0,0
4.41,-73.98,2025-09-20 07:00:00,14.0,86,0.0,113.0,0
4.41,-73.98,2025-09-20 08:00:00,15.8,80,0.0,303.0,0
4.41,-73.98,2025-09-20 09:00:00,16.8,79,0.0,502.0,0
4.41,-73.98,2025-09-20 10:00:00,17.2,78,0.0,584.0,0
4.41,-73.98,2025-09-20 11:00:00,17.6,75,0.0,625.0,0
4.41,-73.98,2025-09-20 12:00:00,17.5,77,0.0,564.0,0
4.41,-73.98,2025-09-20 13:00:00,17.6,78,0.0,470.0,0
4.41,-73.98,2025-09-20 14:00:00,17.0,83,0.0,427.0,0
4.41,-73.98,2025-09-20 15:00:00,17.1,83,0.0,467.0,0
4.41,-73.98,2025-09-20 16:00:00,16.8,82,0.0,398.0,0
4.41,-73.98,2025-09-20 17:00:00,16.0,85,0.0,222.0,0
4.41,-73.98,2025-09-20 18:00:00,15.1,89,0.0,45.0,0
4.41,-73.98,2025-09-20 19:00:00,14.5,95,0.0,0.0,1
4.41,-73.98,2025-09-20 20:00:00,14.2,95,0.0,0.0,1
4.41,-73.98,2025-09-20 21:00:00,13.8,93,0.0,0.0,1
4.41,-73.98,2025-09-20 22:00:00,13.6,88,0.0,0.0,0
4.41,-73.98,2025-09-20 23:00:00,13.5,80,0.0,0.0,0
4.41,-73.98,2025-09-21 00:00:00,13.4,74,0.0,0.0,0
4.41,-73.98,2025-09-21 01:00:00,13.7,71,0.0,0.0,0
4.41,-73.98,2025-09-21 02:00:00,13.7,67,0.0,0.0,0
4.41,-73.98,2025-09-21 03:00:00,13.8,66,0.0,0.0,0
4.41,-73.98,2025-09-21 04:00:00,13.8,66,0.0,0.0,0
4.41,-73.98,2025-09-21 05:00:00,13.6,67,0.0,0.0,0
4.41,-73.98,2025-09-21 06:00:00,13.6,68,0.0,4.0,0
4.41,-73.98,2025-09-21 07:00:00,14.5,78,0.0,142.0,0
4.41,-73.98,2025-09-21 08:00:00,16.5,74,0.0,389.0,0
4.41,-73.98,2025-09-21 09:00:00,17.4,77,0.0,606.0,0
4.41,-73.98,2025-09-21 10:00:00,18.6,72,0.0,791.0,0
4.41,-73.98,2025-09-21 11:00:00,19.2,68,0.0,801.0,0
4.41,-73.98,2025-09-21 12:00:00,19.7,67,0.0,869.0,0
4.41,-73.98,2025-09-21 13:00:00,18.7,80,0.0,759.0,0
4.41,-73.98,2025-09-21 14:00:00,18.7,78,0.0,738.0,0
4.41,-73.98,2025-09-21 15:00:00,18.1,78,0.0,586.0,0
4.41,-73.98,2025-09-21 16:00:00,17.1,81,0.0,348.0,0
4.41,-73.98,2025-09-21 17:00:00,16.2,86,0.0,171.0,0
4.41,-73.98,2025-09-21 18:00:00,15.2,90,0.0,39.0,0
4.41,-73.98,2025-09-21 19:00:00,14.8,84,0.0,0.0,0
4.41,-73.98,2025-09-21 20:00:00,14.4,81,0.0,0.0,0
4.41,-73.98,2025-09-21 21:00:00,14.5,68,0.0,0.0,0
4.41,-73.98,2025-09-21 22:00:00,14.2,63,0.0,0.0,0
4.41,-73.98,2025-09-21 23:00:00,14.0,59,0.0,0.0,0
4.41,-73.98,2025-09-22 00:00:00,14.2,55,0.0,0.0,0
4.41,-73.98,2025-09-22 01:00:00,14.4,54,0.0,0.0,0
4.41,-73.98,2025-09-22 02:00:00,14.3,54,0.0,0.0,0
4.41,-73.98,2025-09-22 03:00:00,14.2,56,0.0,0.0,0
4.41,-73.98,2025-09-22 04:00:00,13.9,59,0.0,0.0,0
4.41,-73.98,2025-09-22 05:00:00,13.7,61,0.0,0.0,0
4.41,-73.98,2025-09-22 06:00:00,13.5,63,0.0,4.0,0
4.41,-73.98,2025-09-22 07:00:00,14.3,75,0.0,152.0,0
4.41,-73.98,2025-09-22 08:00:00,16.7,72,0.0,417.0,0
4.41,-73.98,2025-09-22 09:00:00,17.4,72,0.0,659.0,0
4.41,-73.98,2025-09-22 10:00:00,18.3,69,0.0,809.0,0
4.41,-73.98,2025-09-22 11:00:00,18.7,68,0.0,729.0,0
4.41,-73.98,2025-09-22 12:00:00,19.2,67,0.0,732.0,0
4.41,-73.98,2025-09-22 13:00:00,18.2,79,0.0,704.0,0
4.41,-73.98,2025-09-22 14:00:00,18.5,81,0.0,627.0,0
4.41,-73.98,2025-09-22 15:00:00,18.5,76,0.0,643.0,0
4.41,-73.98,2025-09-22 16:00:00,18.0,77,0.0,475.0,0
4.41,-73.98,2025-09-22 17:00:00,17.1,81,0.0,259.0,0
4.41,-73.98,2025-09-22 18:00:00,15.7,88,0.0,47.0,0
4.41,-73.98,2025-09-22 19:00:00,15.1,87,0.0,0.0,0
4.41,-73.98,2025-09-22 20:00:00,14.6,89,0.0,0.0,0
4.41,-73.98,2025-09-22 21:00:00,14.3,85,0.0,0.0,0
4.41,-73.98,2025-09-22 22:00:00,14.3,75,0.0,0.0,0
4.41,-73.98,2025-09-22 23:00:00,14.1,70,0.0,0.0,0
4.41,-73.98,2025-09-23 00:00:00,13.9,66,0.0,0.0,0
4.41,-73.98,2025-09-23 01:00:00,14.6,68,0.0,0.0,0
4.41,-73.98,2025-09-23 02:00:00,14.4,68,0.0,0.0,0
4.41,-73.98,2025-09-23 03:00:00,14.2,68,0.0,0.0,0
4.41,-73.98,2025-09-23 04:00:00,13.9,71,0.0,0.0,0
4.41,-73.98,2025-09-23 05:00:00,13.7,75,0.0,0.0,0
4.41,-73.98,2025-09-23 06:00:00,13.5,79,0.0,3.0,0
4.41,-73.98,2025-09-23 07:00:00,14.4,85,0.0,114.0,0
4.41,-73.98,2025-09-23 08:00:00,15.9,83,0.0,279.0,0
4.41,-73.98,2025-09-23 09:00:00,17.1,78,0.0,493.0,0
4.41,-73.98,2025-09-23 10:00:00,17.4,74,0.0,544.0,0
4.41,-73.98,2025-09-23 11:00:00,17.7,76,0.0,528.0,0
4.41,-73.98,2025-09-23 12:00:00,17.9,76,0.0,646.0,0
4.41,-73.98,2025-09-23 13:00:00,17.8,80,0.0,621.0,0
4.41,-73.98,2025-09-23 14:00:00,17.5,79,0.0,620.0,0
4.41,-73.98,2025-09-23 15:00:00,16.8,80,0.0,392.0,0
4.41,-73.98,2025-09-23 16:00:00,16.3,81,0.0,276.0,0
4.41,-73.98,2025-09-23 17:00:00,15.6,84,0.0,145.0,0
4.41,-73.98,2025-09-23 18:00:00,14.8,89,0.0,26.0,0
4.41,-73.98,2025-09-23 19:00:00,14.2,91,0.0,0.0,1
4.41,-73.98,2025-09-23 20:00:00,13.8,91,0.0,0.0,1
4.41,-73.98,2025-09-23 21:00:00,13.7,88,0.0,0.0,0
4.41,-73.98,2025-09-23 22:00:00,13.7,85,0.0,0.0,0
4.41,-73.98,2025-09-23 23:00:00,13.5,83,0.0,0.0,0
4.41,-73.98,2025-09-24 00:00:00,13.5,78,0.0,0.0,0
4.41,-73.98,2025-09-24 01:00:00,14.5,72,0.0,0.0,0
4.41,-73.98,2025-09-24 02:00:00,14.3,72,0.0,0.0,0
4.41,-73.98,2025-09-24 03:00:00,14.0,73,0.0,0.0,0
4.41,-73.98,2025-09-24 04:00:00,13.7,75,0.0,0.0,0
4.41,-73.98,2025-09-24 05:00:00,13.5,77,0.0,0.0,0
4.41,-73.98,2025-09-24 06:00:00,13.2,82,0.0,3.0,0
4.41,-73.98,2025-09-24 07:00:00,14.0,91,0.0,116.0,1
4.41,-73.98,2025-09-24 08:00:00,15.1,89,0.0,258.0,0
4.41,-73.98,2025-09-24 09:00:00,15.8,86,0.0,363.0,0
4.41,-73.98,2025-09-24 10:00:00,16.3,86,0.0,447.0,0
4.41,-73.98,2025-09-24 11:00:00,17.0,81,0.0,609.0,0
4.41,-73.98,2025-09-24 12:00:00,17.0,80,0.0,513.0,0
4.41,-73.98,2025-09-24 13:00:00,17.5,81,0.0,638.0,0
4.41,-73.98,2025-09-24 14:00:00,17.2,81,0.0,614.0,0
4.41,-73.98,2025-09-24 15:00:00,16.5,83,0.0,404.0,0
4.41,-73.98,2025-09-24 16:00:00,16.0,84,0.0,325.0,0
4.41,-73.98,2025-09-24 17:00:00,15.3,88,0.0,169.0,0
4.41,-73.98,2025-09-24 18:00:00,14.5,92,0.0,33.0,1
4.41,-73.98,2025-09-24 19:00:00,14.1,95,0.0,0.0,1
4.41,-73.98,2025-09-24 20:00:00,13.8,98,0.0,0.0,1
4.41,-73.98,2025-09-24 21:00:00,13.6,98,0.0,0.0,1
4.41,-73.98,2025-09-24 22:00:00,13.5,96,0.0,0.0,1
4.41,-73.98,2025-09-24 23:00:00,13.6,93,0.0,0.0,1
4.41,-73.98,2025-09-25 00:00:00,13.4,90,0.0,0.0,0
4.41,-73.98,2025-09-25 01:00:00,13.8,87,0.0,0.0,0
4.41,-73.98,2025-09-25 02:00:00,13.6,87,0.0,0.0,0
4.41,-73.98,2025-09-25 03:00:00,13.4,87,0.0,0.0,0
4.41,-73.98,2025-09-25 04:00:00,13.3,88,0.0,0.0,0
4.41,-73.98,2025-09-25 05:00:00,13.1,90,0.0,0.0,0
4.41,-73.98,2025-09-25 06:00:00,13.0,92,0.0,2.0,1
4.41,-73.98,2025-09-25 07:00:00,13.7,93,0.0,100.0,1
4.41,-73.98,2025-09-25 08:00:00,15.1,88,0.0,340.0,0
4.41,-73.98,2025-09-25 09:00:00,16.2,83,0.0,522.0,0
